chunk_id,source_file,doc_title,doc_type,product_family,entry_id,version,language,page,chunk_index,page_chunk_count,chunk_text,char_count,word_count,is_boilerplate
G120C_op_instr_0917_en-US_p1_c1,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,1,1,1,"09/2017 Edition
Low voltage converter
Built-in units with frame sizes AA ... F
Operating Instructions
www.siemens.com/drives
SINAMICS G120C
SINAMICS",148,19,False
G120C_op_instr_0917_en-US_p3_c1,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,3,1,1,"SINAMICS
SINAMICS G120C
SINAMICS G120C converter
Operating Instructions
Edition 09/2017, firmware 4.7 SP9
09/2017, FW V4.7 SP9
A5E34263257B AF
Changes in the current
manual
Fundamental safety
instructions 1
Introduction 2
Description 3
Installing 4
Commissioning 5
Advanced commissioning 6
Saving settings and series
commissioning 7
Alarms, faults and system
messages 8
Corrective maintenance 9
Technical data 10
Appendix A",423,59,False
G120C_op_instr_0917_en-US_p4_c1,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,4,1,4,"Legal information
Warning notice system
This manual contains notices you have to observe in order to ensure your personal safety, as well as to prevent
damage to property. The notices referring to your personal safety are highlighted in the manual by a safety alert
symbol, notices referring only to property damage have no safety alert symbol. These notices shown below are
graded according to the degree of danger.
DANGER
indicates that death or severe personal injury will result if proper precautions are not taken.
WARNING
indicates that death or severe personal injury may result if proper precautions are not taken.
CAUTION
indicates that minor personal injury can result if proper precautions are not taken.
NOTICE
indicates that property damage can result if proper precautions are not taken.
If more than one degree of danger is present, the warning notice representing the highest degree of danger will be
used.",922,148,True
G120C_op_instr_0917_en-US_p4_c2,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,4,2,4,"er precautions are not taken.
If more than one degree of danger is present, the warning notice representing the highest degree of danger will be
used. A notice warning of injury to persons with a safety alert symbol may also include a warning relating to property
damage.
Qualified Personnel
The product/system described in this documentation may be operated only by personnel qualified for the specific
task in accordance with the relevant documentation, in particular its warning notices and safety instructions. Qualified
personnel are those who, based on their training and experience, are capable of identifying risks and avoiding
potential hazards when working with these products/systems.
Proper use of Siemens products
Note the following:
WARNING
Siemens products may only be used for the applications described in the catalog and in the relevant technical
documentation. If products and components from other manufacturers are used, these must be recommended or
approved by Siemens.",991,150,False
G120C_op_instr_0917_en-US_p4_c3,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,4,3,4,"the relevant technical
documentation. If products and components from other manufacturers are used, these must be recommended or
approved by Siemens. Proper transport, storage, installation, assembly, commissioning, operation and
maintenance are required to ensure that the products operate safely and without any problems. The permissible
ambient conditions must be complied with. The information in the relevant documentation must be observed.
Trademarks
All names identified by ® are registered trademarks of Siemens AG. The remaining trademarks in this publication
may be trademarks whose use by third parties for their own purposes could violate the rights of the owner.
Disclaimer of Liability
We have reviewed the contents of this publication to ensure consistency with the hardware and software described.
Since variance cannot be precluded entirely, we cannot guarantee full consistency.",896,128,False
G120C_op_instr_0917_en-US_p4_c4,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,4,4,4,"ion to ensure consistency with the hardware and software described.
Since variance cannot be precluded entirely, we cannot guarantee full consistency. However, the information in
this publication is reviewed regularly and any necessary corrections are included in subsequent editions.
Siemens AG
Division Digital Factory
Postfach 48 48
90026 NÜRNBERG
GERMANY
A5E34263257B AF
P 09/2017 Subject to change
Copyright © Siemens AG 2011 - 2017.
All rights reserved",458,67,False
G120C_op_instr_0917_en-US_p5_c1,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,5,1,2,"Changes in the current manual
Notable changes since the 11/2016 edition of the Manual
New hardware
● Operator Panel IOP replaced by Intelligent Operator Panel 2 (IOP-2).
Installing the inverter (Page 50)
Tools to commission the inverter (Page 116)
● dU/dt filter plus Voltage Peak Limiter
Mount dU/dt filter plus Voltage Peak Limiter (Page 62)
Hardware, which is no longer described in the current operating instructions
Frame size FSA, power range 0.55 kW ... 2.2 kW
Information on inverters FSA, 0.55 kW ...",509,83,False
G120C_op_instr_0917_en-US_p5_c2,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,5,2,2,"is no longer described in the current operating instructions
Frame size FSA, power range 0.55 kW ... 2.2 kW
Information on inverters FSA, 0.55 kW ... 2.2 kW is provided in Edition 11/2016 of the operating
instructions.
Operating instructions SINAMICS G120C, FW V4.7 SP6 (https://
support.industry.siemens.com/cs/ww/en/view/109744769)
New functions
● Telegram 350 added for PROFIBUS and PROFINET
Drive control via PROFIBUS or PROFINET (Page 179)
● Improved method for optimizing the efficiency of standard induction motors
Efficiency optimization (Page 311)
● End position control with two limit switches
Limit position control (Page 202)
● The inverter issues an alarm if a memory card is not inserted.
Activate message for a memory card that is not inserted (Page 332)
Overview of all new and modified functions in firmware V4.7 SP9:
Firmware version 4.7 SP9 (Page 429)
SINAMICS G120C converter
Operating Instructions, 09/2017, FW V4.7 SP9, A5E34263257B AF 5",959,146,False
G120C_op_instr_0917_en-US_p6_c1,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,6,1,2,"Corrections
● Default 14 of the terminal strip corrected:
The higher-level control switches the function of the terminal strip via PZD01, bit 15 (not
via digital input DI 3).
Default setting of the interfaces (Page 91)
● Motor holding brake function corrected:
– The inverter sets the signal ""Operation released"" to ""high"" after expiry of the time p1216
(not with the ON command).
– The inverter sets the signal ""Operation released"" to ""low"" with the OFF command (not
with the signal ""Motor is magnetized"").
Motor holding brake (Page 206)
● The maximum permissible cable length has been corrected:
Optional components (Page 36)
● The restrictions relating to the electromagnetic compatibility of the inverter have been
corrected.
Maximum permissible motor cable length (Page 77)
● With the installation of a suitable fuse, the short-circuit current rating SCCR of the inverter
is 100 kA, irrespective of the frame size.
General inverter technical data (Page 405)
Other revised chapters
● Description",999,158,False
G120C_op_instr_0917_en-US_p6_c2,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,6,2,2,"rating SCCR of the inverter
is 100 kA, irrespective of the frame size.
General inverter technical data (Page 405)
Other revised chapters
● Description for drive control via PROFIBUS and PROFINET has been revised
Drive control via PROFIBUS or PROFINET (Page 179)
● External Class B line filters for inverters FSAA ... FSC, and reference to additional optional
components for the inverter added
Optional components (Page 36)
● Data regarding branch protection reduced to typical fuses.
Branch circuit protection (Page 75)
● Technical data for the digital inputs and digital outputs added:
– Minimum current for the ""high"" state for digital inputs
– Maximum current for the ""low"" state for transistor outputs
Technical data of inputs and outputs (Page 401)
Changes in the current manual
SINAMICS G120C converter
6 Operating Instructions, 09/2017, FW V4.7 SP9, A5E34263257B AF",872,137,False
G120C_op_instr_0917_en-US_p7_c1,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,7,1,7,"Table of contents
Changes in the current manual............................................................................................................ ........5
1 Fundamental safety instructions.................................................................................................................15
1.1 General safety instructions.....................................................................................................15
1.2 Equipment damage due to electric fields or electrostatic discharge................................ ......20
1.3 Warranty and liability for application examples......................................................................21
1.4 Industrial security.............................................................................................................",818,38,True
G120C_op_instr_0917_en-US_p7_c2,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,7,2,7,"...............21
1.4 Industrial security............................................................................................................. ......22
1.5 Residual risks of power drive systems...................................................................................23
2 Introduction.................................................................................................................................................25
2.1 About the Manual...................................................................................................................25
2.2 Guide through the manual......................................................................................................26
3 Description..................................................................................................................................................29
3.1 Scope of delivery inverters FSAA ... FSC........................................................................",998,33,False
G120C_op_instr_0917_en-US_p7_c3,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,7,3,7,"...............................29
3.1 Scope of delivery inverters FSAA ... FSC........................................................................ ......30
3.2 Scope of delivery inverters FSD ... FSF.................................................................................32
3.3 Directives and standards........................................................................................................34
3.4 Optional components....................................................................................................... ......36
3.5 Motors and multi-motor drives that can be operated..............................................................40
4 Installing............................................................................................................................................... ......41
4.1 EMC-compliant setup of the machine or plant.................................................................",954,46,False
G120C_op_instr_0917_en-US_p7_c4,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,7,4,7,"............................ ......41
4.1 EMC-compliant setup of the machine or plant................................................................. ......41
4.1.1 Control cabinet.......................................................................................................................42
4.1.2 Cables....................................................................................................................................43
4.1.3 Electromechanical components.......................................................................................",571,19,False
G120C_op_instr_0917_en-US_p7_c5,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,7,5,7,"..........................43
4.1.3 Electromechanical components....................................................................................... ......46
4.2 Mounting base components...................................................................................................47
4.3 Installing the inverter..............................................................................................................50
4.4 Mounting the line reactor........................................................................................................57
4.5 Mounting the output reactor.............................................................................................",690,23,False
G120C_op_instr_0917_en-US_p7_c6,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,7,6,7,".......................57
4.5 Mounting the output reactor............................................................................................. ......59
4.6 Mount dU/dt filter plus Voltage Peak Limiter..........................................................................62
4.7 Mounting the braking resistor.................................................................................................63
4.8 Connect the line supply, motor and braking resistor..............................................................65
4.8.1 Permissible line supplies........................................................................................................65
4.8.1.1 TN line system ((400-V-Umrichter)).................................................................................",799,38,False
G120C_op_instr_0917_en-US_p7_c7,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,7,7,7,"........................65
4.8.1.1 TN line system ((400-V-Umrichter))................................................................................. ......65
4.8.1.2 TT line system........................................................................................................................66
4.8.1.3 IT system................................................................................................................................67
4.8.2 Protective conductor........................................................................................................ ......67
4.8.3 Connecting the inverter and inverter components to the supply............................................69
SINAMICS G120C converter
Operating Instructions, 09/2017, FW V4.7 SP9, A5E34263257B AF 7",795,40,False
G120C_op_instr_0917_en-US_p8_c1,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,8,1,10,"4.8.4 Branch circuit protection.........................................................................................................75
4.8.5 Maximum permissible motor cable length..............................................................................77
4.8.6 Connecting the motor to the inverter in a star or delta connection.........................................79
4.8.7 Operating a converter on the residual current device...................................................... ......80
4.9 Connecting the interfaces for the inverter control............................................................ ......81
4.9.1 Overview of the interfaces......................................................................................................81
4.9.2 Fieldbus interface assignment.........................................................................................",887,51,False
G120C_op_instr_0917_en-US_p8_c2,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,8,2,10,".......................81
4.9.2 Fieldbus interface assignment......................................................................................... ......83
4.9.3 Terminal strips........................................................................................................................84
4.9.4 Factory setting of the interfaces.............................................................................................88
4.9.5 Default setting of the interfaces..............................................................................................91
4.9.6 Fail-safe digital input........................................................................................................ ....100
4.9.7 Wiring terminal strips............................................................................................................101
4.9.7.1 Connecting the cable shields (FSAA ...",903,37,False
G120C_op_instr_0917_en-US_p8_c3,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,8,3,10,"....................................................................................................101
4.9.7.1 Connecting the cable shields (FSAA ... FSC)......................................................................103
4.9.7.2 Connecting cable shields (FSD ... FSF).......................................................................... ....104
4.9.8 Fieldbus interfaces...............................................................................................................104
4.9.9 Connecting the inverter to PROFINET.................................................................................104
4.9.9.1 Communication via PROFINET IO and Ethernet.................................................................104
4.9.9.2 Connecting the PROFINET cable to the inverter............................................................. ....106
4.9.9.3 What do you have to set for communication via PROFINET?.........................................",970,53,False
G120C_op_instr_0917_en-US_p8_c4,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,8,4,10,"..................................... ....106
4.9.9.3 What do you have to set for communication via PROFINET?......................................... ....106
4.9.9.4 Installing GSDML............................................................................................................. ....107
4.9.10 Connecting the inverter to PROFIBUS.................................................................................108
4.9.10.1 Connecting the PROFIBUS cable to the inverter.................................................................108
4.9.10.2 What do you have to set for communication via PROFIBUS?.............................................109
4.9.10.3 Installing the GSD............................................................................................................ ....110
4.9.10.4 Setting the address..........................................................................................................",942,52,False
G120C_op_instr_0917_en-US_p8_c5,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,8,5,10,"....... ....110
4.9.10.4 Setting the address.......................................................................................................... ....110
4.10 Connecting a motor holding brake................................................................................... ....112
4.11 Monitoring the temperature of the braking resistor.......................................................... ....113
5 Commissioning.........................................................................................................................................115
5.1 Commissioning guidelines............................................................................................... ....115
5.2 Tools to commission the inverter.....................................................................................",819,35,False
G120C_op_instr_0917_en-US_p8_c6,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,8,6,10,".................... ....115
5.2 Tools to commission the inverter..................................................................................... ....116
5.3 Preparing for commissioning................................................................................................117
5.3.1 Collecting motor data....................................................................................................... ....117
5.3.2 Inverter factory setting..........................................................................................................118
5.3.3 Minimum and maximum speed........................................................................................",688,27,False
G120C_op_instr_0917_en-US_p8_c7,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,8,7,10,"...........................118
5.3.3 Minimum and maximum speed........................................................................................ ....119
5.4 Quick commissioning using the BOP-2 operator panel........................................................120
5.4.1 Overview of quick commissioning........................................................................................121
5.4.2 Start quick commissioning and select the application class.................................................122
5.4.3 Standard Drive Control.........................................................................................................124
5.4.4 Dynamic Drive Control.....................................................................................................",784,37,False
G120C_op_instr_0917_en-US_p8_c8,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,8,8,10,"..................124
5.4.4 Dynamic Drive Control..................................................................................................... ....126
5.4.5 Expert...................................................................................................................................128
5.4.6 Identifying the motor data and optimizing the closed-loop control...................................",412,18,False
G120C_op_instr_0917_en-US_p8_c9,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,8,9,10,"........................................128
5.4.6 Identifying the motor data and optimizing the closed-loop control................................... ....133
5.5 Quick commissioning with a PC...........................................................................................135
5.5.1 Creating a project.................................................................................................................135
5.5.2 Transfer inverters connected via USB into the project.........................................................136
5.5.3 Go online and start quick commissioning.............................................................................139
5.5.4 Overview of quick commissioning........................................................................................140
5.5.5 Select the application class..................................................................................................141
5.5.6 Standard Drive",959,51,False
G120C_op_instr_0917_en-US_p8_c10,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,8,10,10,"Select the application class..................................................................................................141
5.5.6 Standard Drive Control.........................................................................................................143
Table of contents
SINAMICS G120C converter
8 Operating Instructions, 09/2017, FW V4.7 SP9, A5E34263257B AF",373,23,False
G120C_op_instr_0917_en-US_p9_c1,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,9,1,9,"5.5.7 Dynamic Drive Control..................................................................................................... ....144
5.5.8 Expert...................................................................................................................................145
5.5.9 Identify motor data........................................................................................................... ....148
5.6 Restoring the factory setting............................................................................................",550,17,False
G120C_op_instr_0917_en-US_p9_c2,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,9,2,9,"................ ....148
5.6 Restoring the factory setting............................................................................................ ....151
5.6.1 Resetting the safety functions to the factory setting.............................................................152
5.6.2 Restore the factory settings (without safety functions).........................................................155
6 Advanced commissioning.........................................................................................................................157
6.1 Overview of the inverter functions........................................................................................157
6.2 Sequence control when switching the motor on and off.......................................................160
6.3 Adapt the default setting of the terminal strip.......................................................................162
6.3.1 Digital",938,55,False
G120C_op_instr_0917_en-US_p9_c3,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,9,3,9,".......160
6.3 Adapt the default setting of the terminal strip.......................................................................162
6.3.1 Digital inputs.........................................................................................................................163
6.3.2 Digital outputs.................................................................................................................. ....165
6.3.3 Analog input..................................................................................................................... ....166
6.3.4 Analog output.......................................................................................................................170
6.4 Controlling clockwise and counter-clockwise operation via digital inputs........................",812,33,False
G120C_op_instr_0917_en-US_p9_c4,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,9,4,9,"..............................................170
6.4 Controlling clockwise and counter-clockwise operation via digital inputs........................ ....173
6.4.1 Two-wire control, method 1..................................................................................................174
6.4.2 Two-wire control, method 2..................................................................................................175
6.4.3 Two-wire control, method 3..................................................................................................176
6.4.4 Three-wire control, method 1........................................................................................... ....177
6.4.5 Three-wire control, method 2...........................................................................................",820,37,False
G120C_op_instr_0917_en-US_p9_c5,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,9,5,9,"................ ....177
6.4.5 Three-wire control, method 2........................................................................................... ....178
6.5 Drive control via PROFIBUS or PROFINET.........................................................................179
6.5.1 Receive data and send data............................................................................................ ....179
6.5.2 Telegrams........................................................................................................................ ....180
6.5.3 Control and status word 1................................................................................................",682,31,False
G120C_op_instr_0917_en-US_p9_c6,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,9,6,9,".............. ....180
6.5.3 Control and status word 1................................................................................................ ....182
6.5.4 NAMUR message word........................................................................................................185
6.5.5 Parameter channel...............................................................................................................186
6.5.6 Examples for using the parameter channel..........................................................................189
6.5.7 Extend telegrams and change signal interconnection..........................................................191
6.5.8 Slave-to-slave communication.........................................................................................",794,33,False
G120C_op_instr_0917_en-US_p9_c7,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,9,7,9,".......................191
6.5.8 Slave-to-slave communication......................................................................................... ....193
6.5.9 Acyclically reading and writing inverter parameters.............................................................193
6.6 Drive control via Modbus RTU......................................................................................... ....194
6.7 Drive control via USS...........................................................................................................197
6.8 Drive control via Ethernet/IP............................................................................................ ....200
6.9 Jogging.................................................................................................................................201
6.10 Limit position control........................................................................................................",956,36,False
G120C_op_instr_0917_en-US_p9_c8,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,9,8,9,"...............201
6.10 Limit position control........................................................................................................ ....202
6.11 Switching over the drive control (command data set)...................................................... ....204
6.12 Motor holding brake......................................................................................................... ....206
6.13 Free function blocks.............................................................................................................210
6.14 Selecting physical units........................................................................................................211
6.14.1 Select the motor standard....................................................................................................211
6.14.2 Selecting the system of units...........................................................................................",954,40,False
G120C_op_instr_0917_en-US_p9_c9,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,9,9,9,"...................211
6.14.2 Selecting the system of units........................................................................................... ....211
6.14.3 Selecting the technological unit of the technology controller........................................... ....213
6.14.4 Setting the motor standard, system of units and technology unit using STARTER......... ....213
6.15 Safe Torque Off (STO) safety function.................................................................................215
Table of contents
SINAMICS G120C converter
Operating Instructions, 09/2017, FW V4.7 SP9, A5E34263257B AF 9",614,54,False
G120C_op_instr_0917_en-US_p10_c1,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,10,1,9,"6.15.1 Function description.............................................................................................................215
6.15.2 Commissioning STO........................................................................................................ ....217
6.15.2.1 Safety functions password............................................................................................... ....217
6.15.2.2 Configuring a safety function................................................................................................219
6.15.2.3 Interconnecting the ""STO active"" signal...............................................................................221
6.15.2.4 Setting the filter for fail-safe digital inputs........................................................................",812,31,False
G120C_op_instr_0917_en-US_p10_c2,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,10,2,9,"..................221
6.15.2.4 Setting the filter for fail-safe digital inputs........................................................................ ....223
6.15.2.5 Setting the forced checking procedure (test stop)................................................................225
6.15.2.6 Activating the settings and checking the digital inputs.........................................................228
6.15.2.7 Acceptance - completion of commissioning.........................................................................232
6.16 Setpoints.......................................................................................................................... ....235
6.16.1 Overview..........................................................................................................................",818,38,False
G120C_op_instr_0917_en-US_p10_c3,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,10,3,9,".... ....235
6.16.1 Overview.......................................................................................................................... ....235
6.16.2 Analog input as setpoint source...........................................................................................236
6.16.3 Specifying the setpoint via the fieldbus................................................................................237
6.16.4 Motorized potentiometer as setpoint source.................................................................... ....238
6.16.5 Fixed speed setpoint as setpoint source..............................................................................240
6.17 Setpoint calculation..............................................................................................................243
6.17.1 Overview of setpoint processing......................................................................................",940,40,False
G120C_op_instr_0917_en-US_p10_c4,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,10,4,9,"......................243
6.17.1 Overview of setpoint processing...................................................................................... ....243
6.17.2 Invert setpoint.......................................................................................................................244
6.17.3 Inhibit direction of rotation....................................................................................................245
6.17.4 Skip frequency bands and minimum speed..................................................................... ....246
6.17.5 Speed limitation....................................................................................................................247
6.17.6 Ramp-function generator.................................................................................................",837,29,False
G120C_op_instr_0917_en-US_p10_c5,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,10,5,9,"...................247
6.17.6 Ramp-function generator................................................................................................. ....248
6.18 PID technology controller.....................................................................................................252
6.19 Motor control.................................................................................................................... ....258
6.19.1 Reactor, filter and cable resistance at the inverter output....................................................258
6.19.2 V/f control.............................................................................................................................259
6.19.2.1 Characteristics of U/f control................................................................................................261
6.19.2.2 Optimizing motor starting.................................................................................................",976,35,False
G120C_op_instr_0917_en-US_p10_c6,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,10,6,9,"...............261
6.19.2.2 Optimizing motor starting................................................................................................. ....264
6.19.3 Encoderless vector control...................................................................................................268
6.19.3.1 Structure of vector control without encoder (sensorless).....................................................268
6.19.3.2 Optimizing the speed controller............................................................................................270
6.19.3.3 Advanced settings................................................................................................................273
6.19.3.4 Friction characteristic.......................................................................................................",830,29,False
G120C_op_instr_0917_en-US_p10_c7,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,10,7,9,"...........273
6.19.3.4 Friction characteristic....................................................................................................... ....274
6.19.3.5 Moment of inertia estimator..................................................................................................276
6.19.4 Application examples for closed-loop motor control.............................................................282
6.20 Electrically braking the motor...............................................................................................283
6.20.1 DC braking....................................................................................................................... ....285
6.20.2 Compound braking...............................................................................................................288
6.20.3 Dynamic braking..............................................................................................................",968,32,False
G120C_op_instr_0917_en-US_p10_c8,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,10,8,9,"..............288
6.20.3 Dynamic braking.............................................................................................................. ....290
6.21 Overcurrent protection..................................................................................................... ....292
6.22 Inverter protection using temperature monitoring............................................................",409,15,False
G120C_op_instr_0917_en-US_p10_c9,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,10,9,9,"............................ ....292
6.22 Inverter protection using temperature monitoring............................................................ ....293
6.23 Motor protection with temperature sensor............................................................................296
6.24 Motor protection by calculating the temperature..................................................................299
6.25 Motor and inverter protection by limiting the voltage............................................................301
6.26 Flying restart – switching on while the motor is running.......................................................303
6.27 Automatic restart..................................................................................................................305
Table of contents
SINAMICS G120C converter
10 Operating Instructions, 09/2017, FW V4.7 SP9, A5E34263257B AF",895,60,False
G120C_op_instr_0917_en-US_p11_c1,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,11,1,9,"6.28 Kinetic buffering (Vdc min control)................................................................................... ....309
6.29 Efficiency optimization..........................................................................................................311
6.30 Line contactor control...........................................................................................................314
6.31 Calculating the energy saving for fluid flow machines.....................................................",519,23,False
G120C_op_instr_0917_en-US_p11_c2,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,11,2,9,"...................................314
6.31 Calculating the energy saving for fluid flow machines..................................................... ....316
6.32 Switchover between different settings..................................................................................318
7 Saving settings and series commissioning...............................................................................................321
7.1 Saving settings on a memory card.......................................................................................322
7.1.1 Memory cards..................................................................................................................",687,32,False
G120C_op_instr_0917_en-US_p11_c3,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,11,3,9,"..............322
7.1.1 Memory cards.................................................................................................................. ....322
7.1.2 Saving setting on memory card............................................................................................323
7.1.3 Transferring the setting from the memory card....................................................................327
7.1.4 Safely remove the memory card...................................................................................... ....330
7.1.5 Activate message for a memory card that is not inserted................................................",652,37,False
G120C_op_instr_0917_en-US_p11_c4,G120C_op_instr_0917_en-US.csv,SINAMICS G120C Low Voltage Converter - Operating Instructions,Operating Instructions,SINAMICS G120C,,4.7,en,11,4,9,"................................ ....330
7.1.5 Activate message for a memory card that is not inserted................................................ ....332
7.2 Saving the settings to a PC..................................................................................................333
7.3 Saving settings to an operator panel....................................................................................337
7.4 Other ways to back up settings............................................................................................339
7.5 Write protection....................................................................................................................340
7.6 Know-how protection............................................................................................................342
7.6.1 Extending the exception list for know-how protection......................................................",937,49,False
